datetime,AREX,WLL,cash,commission,total,returns,equity_curve,drawdown
2012-07-10 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-11 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-12 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-13 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-16 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-17 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-18 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-19 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-20 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-23 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-24 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-25 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-26 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-27 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-30 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-07-31 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-01 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-02 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-03 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-06 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-07 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-08 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-09 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-10 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-13 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-14 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-15 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-16 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-17 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-20 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-21 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-22 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-23 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-24 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-27 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-28 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-29 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-30 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-08-31 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-04 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-05 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-06 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-07 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-10 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-11 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-12 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-13 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-14 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-17 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-18 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-19 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-20 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-21 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-24 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-25 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-26 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-27 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-09-28 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-01 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-02 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-03 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-04 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-05 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-08 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-09 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-10 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-11 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-12 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-15 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-16 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-17 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-18 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-19 00:00:00,0.0,0.0,130056.014,384.0,130056.014,0.0,1.3005601400000002,0.04231999999999969
2012-10-22 00:00:00,53020.0,-92739.998,170584.014,416.0,130864.01599999999,0.006212723080994964,1.3086401600000002,0.034239979999999726
2012-10-23 00:00:00,52680.0,-88900.00200000001,170584.014,416.0,134364.012,0.026745289553088414,1.34364012,0.0
2012-10-24 00:00:00,51779.998,-87360.0,170584.014,416.0,135004.012,0.004763180188457117,1.3500401200000003,0.0
2012-10-25 00:00:00,51840.0,-85820.0,170584.014,416.0,136604.014,0.011851514457214885,1.3660401400000004,0.0
2012-10-26 00:00:00,52040.0,-84140.0,170584.014,416.0,138484.014,0.013762406718150988,1.3848401400000003,0.0
2012-10-31 00:00:00,49259.99799999999,-84040.0,170584.014,416.0,135804.012,-0.019352428649273556,1.3580401200000003,0.026800020000000035
2012-11-01 00:00:00,51660.0,-85900.00200000001,170584.014,416.0,136344.012,0.003976318461048178,1.3634401200000004,0.021400019999999964
2012-11-02 00:00:00,50520.0,-83180.0,170584.014,416.0,137924.014,0.011588349035819734,1.3792401400000003,0.005600000000000049
2012-11-05 00:00:00,51560.00200000001,-84580.00200000001,170584.014,416.0,137564.014,-0.002610132851846969,1.3756401400000002,0.009200000000000097
2012-11-06 00:00:00,50560.00200000001,-86199.996,170584.014,416.0,134944.02000000002,-0.019045635001607164,1.3494402000000005,0.0353999399999998
2012-11-07 00:00:00,48900.002,-84080.00200000001,170584.014,416.0,135404.014,0.003408776468938557,1.3540401400000002,0.03080000000000016
2012-11-08 00:00:00,49320.0,-87040.0,170584.014,416.0,132864.014,-0.018758675795238933,1.3286401400000003,0.05620000000000003
2012-11-09 00:00:00,49320.0,-88040.0,170584.014,416.0,131864.014,-0.007526492463188705,1.3186401400000003,0.06620000000000004
2012-11-12 00:00:00,49740.00200000001,-86860.0,170584.014,416.0,133464.016,0.012133727401927974,1.3346401600000004,0.05019997999999992
2012-11-13 00:00:00,50540.0,-86519.99599999998,170584.014,416.0,134604.018,0.008541643164701407,1.3460401800000004,0.03879995999999997
2012-11-14 00:00:00,49939.99799999999,-86500.0,170584.014,416.0,134024.012,-0.004308979840408789,1.34024012,0.044600020000000296
2012-11-15 00:00:00,46880.00200000001,-85660.004,170584.014,416.0,131804.012,-0.016564195974076656,1.31804012,0.06680002000000029
2012-11-16 00:00:00,46279.998,-86120.002,170584.014,416.0,130744.01,-0.008042258986774908,1.3074401000000002,0.07740004000000011
2012-11-19 00:00:00,48160.0,-89760.002,170584.014,416.0,128984.012,-0.013461404465107019,1.2898401200000003,0.09500002000000007
2012-11-20 00:00:00,47300.0,-89080.00200000001,170584.014,416.0,128804.01199999999,-0.0013955217953680599,1.28804012,0.09680002000000032
2012-11-21 00:00:00,47240.00200000001,-88720.00200000001,170584.014,416.0,129104.014,0.0023291355241326084,1.29104014,0.09380000000000033
2012-11-23 00:00:00,48300.0,-89940.00200000001,170584.014,416.0,128944.01199999999,-0.001239326300110255,1.28944012,0.09540002000000025
2012-11-26 00:00:00,47279.998,-87440.00200000001,170584.014,416.0,130424.00999999998,0.011477834271202747,1.3042401,0.08060004000000043
2012-11-27 00:00:00,46820.0,-84739.998,170584.014,416.0,132664.016,0.017174797799883734,1.32664016,0.05819998000000037
2012-11-28 00:00:00,48300.0,-84559.99799999999,170584.014,416.0,134324.016,0.012512812818813002,1.3432401600000001,0.0415999800000002
2012-11-29 00:00:00,48000.0,-81879.998,170584.014,416.0,136704.016,0.017718350529364768,1.3670401600000002,0.01779998000000016
2012-11-30 00:00:00,46980.0,-83879.998,170584.014,416.0,133684.016,-0.022091523631610044,1.3368401600000002,0.047999980000000164
2012-12-03 00:00:00,45400.002,-85080.00200000001,170584.014,416.0,130904.014,-0.020795320810829132,1.30904014,0.07580000000000031
2012-12-04 00:00:00,45320.0,-85040.0,170584.014,416.0,130864.014,-0.00030556740605369725,1.30864014,0.07620000000000027
2012-12-05 00:00:00,45960.0,-88720.00200000001,170584.014,416.0,127824.01199999999,-0.02323023654157519,1.27824012,0.10660002000000035
2012-12-06 00:00:00,46279.998,-87180.0,170584.014,416.0,129684.01199999999,0.01455125661366341,1.29684012,0.0880000200000004
2012-12-07 00:00:00,48400.002,-87300.004,170584.014,416.0,131684.012,0.015422101530911947,1.31684012,0.06800002000000038
2012-12-10 00:00:00,48560.00200000001,-85500.0,170584.014,416.0,133644.016,0.014884145540766225,1.33644016,0.04839998000000034
2012-12-11 00:00:00,50000.0,-85379.998,170584.014,416.0,135204.016,0.011672800972996722,1.3520401599999998,0.032799980000000506
2012-12-12 00:00:00,51099.998,-85220.00200000001,170584.014,416.0,136464.00999999998,0.009319205429519029,1.3646400999999997,0.02020004000000064
2012-12-13 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,-0.00023449406184095078,1.3643200999999996,0.02052004000000074
2012-12-14 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-17 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-18 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-19 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-20 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-21 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-24 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-26 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-27 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-28 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2012-12-31 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-02 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-03 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-04 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-07 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-08 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-09 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-10 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-11 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-14 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-15 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-16 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-17 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-18 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-22 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-23 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-24 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-25 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-28 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-29 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-30 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-01-31 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-01 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-04 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-05 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-06 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-07 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-08 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-11 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-12 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-13 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-14 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-15 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-19 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-20 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-21 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-22 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-25 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-26 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-27 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-02-28 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-01 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-04 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-05 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-06 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-07 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-08 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-11 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-12 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-13 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-14 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-15 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-18 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-19 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-20 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-21 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-22 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-25 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-26 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-27 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-03-28 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-01 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-02 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-03 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-04 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-05 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-08 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-09 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-10 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-11 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-12 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-15 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-16 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-17 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-18 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-19 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-22 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-23 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-24 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-25 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-26 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-29 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-04-30 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-01 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-02 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-03 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-06 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-07 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-08 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-09 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-10 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-13 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-14 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-15 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-16 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-17 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-20 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-21 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-22 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-23 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-24 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-28 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-29 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-30 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-05-31 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-06-03 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
2013-06-04 00:00:00,0.0,0.0,136432.00999999998,448.0,136432.00999999998,0.0,1.3643200999999996,0.02052004000000074
